Distance from Center (cmd=annotatePeaks.pl tss /home/jhii/public/genomes/GRCm38.fa -size 8000 -hist 10 -d /home/jhii/lab5/tagdirs/Oct4 /home/jhii/lab5/tagdirs/Sox2 /home/jhii/lab5/tagdirs/Klf4 /home/jhii/lab5/tagdirs/H3K4me2 /home/jhii/lab5/tagdirs/H3K27ac -gtf /home/jhii/public/genomes/GRCm38.75.gtf)	/home/jhii/lab5/tagdirs/Oct4 Coverage	/home/jhii/lab5/tagdirs/Oct4 + Tags	/home/jhii/lab5/tagdirs/Oct4 - Tags	/home/jhii/lab5/tagdirs/Sox2 Coverage	/home/jhii/lab5/tagdirs/Sox2 + Tags	/home/jhii/lab5/tagdirs/Sox2 - Tags	/home/jhii/lab5/tagdirs/Klf4 Coverage	/home/jhii/lab5/tagdirs/Klf4 + Tags	/home/jhii/lab5/tagdirs/Klf4 - Tags	/home/jhii/lab5/tagdirs/H3K4me2 Coverage	/home/jhii/lab5/tagdirs/H3K4me2 + Tags	/home/jhii/lab5/tagdirs/H3K4me2 - Tags	/home/jhii/lab5/tagdirs/H3K27ac Coverage	/home/jhii/lab5/tagdirs/H3K27ac + Tags	/home/jhii/lab5/tagdirs/H3K27ac - Tags
-3900	0.880020788779676	0.0041091410933072	0.004060512204629	0.808757413903913	0.00345804494168961	0.00327410638096143	0.927252896207096	0.00400909157949072	0.00432124985514572	1.49172838335633	0.00726009502438819	0.00654741211297578	1.17987842777831	0.00548592016687211	0.00507569293005909
-3890	0.874509514729481	0.0041091410933072	0.00382344637232282	0.813253689832823	0.00353162036598088	0.00328636895167665	0.92570230607966	0.00402745383099983	0.00424780084910925	1.49080131615449	0.00702832822392887	0.00609546685208011	1.18423564362695	0.00554154419898236	0.00490882083372838
-3880	0.867053085132158	0.0037808960947294	0.00390246831642488	0.815297451618692	0.00363585221706018	0.00321279352738537	0.924151715952223	0.00413762734005454	0.00402133308049679	1.49767706456812	0.00676759057341213	0.0067791789134351	1.18293774954437	0.00485319680161814	0.00481843178154924
-3870	0.874914755468466	0.0043644427588677	0.0036167735954405	0.814970449732953	0.00353775165133848	0.00349483265383524	0.922601125824786	0.00402745383099983	0.00403969533200591	1.4848526349427	0.006813943933504	0.00649526458287243	1.18868556619577	0.00527037704244493	0.00497139786985239
-3860	0.879777644336285	0.00404227637137468	0.00373834581713598	0.815133950675823	0.00372169021206666	0.00347030751240482	0.922682735831494	0.00370305405433875	0.0037887445613813	1.47867218693045	0.00682553227352696	0.0059274359217471	1.1821960957829	0.00525647103441738	0.00536076609462407
-3850	0.874671611025075	0.00360461637327096	0.00372618859496644	0.81268143653278	0.00356227679276891	0.00369716507063623	0.922682735831494	0.00389891807043601	0.00407029908452111	1.49188289455664	0.00717897664422743	0.00585211171159782	1.18979804683797	0.00566669827123039	0.00505483391801775
-3840	0.87159178140879	0.00403619776028991	0.00373226720605121	0.803934136089263	0.00336607566132552	0.00352548908062327	0.9216218057443	0.00392340107244817	0.00388667656942993	1.51814979860869	0.00748606765483602	0.00653002960294133	1.19517503660863	0.00538857811067919	0.00467241869725986
-3830	0.866242603654189	0.00382952498340759	0.0034769655404907	0.804588139860741	0.00340286337347116	0.0036603773584906	0.920805705677228	0.00382546906439954	0.00422331784709709	1.52757498182737	0.00715000579417001	0.00590425924170117	1.20481653550773	0.0049713978698524	0.00490882083372839
-3820	0.867053085132159	0.00384776081666192	0.00357422331784709	0.801890374303394	0.00342125722954397	0.00332315666382228	0.918520625489427	0.0043028876036366	0.00424780084910924	1.53143776183503	0.00751503850489344	0.00596799511182748	1.20240616078296	0.00552068518694101	0.00463070067317719
-3810	0.869241385122677	0.00405443359354423	0.0035255944291689	0.804751640803611	0.00348257008312003	0.00383205334850356	0.916643595335162	0.0042722838511214	0.00427840460162444	1.5319785510361	0.00670385470328582	0.00663432466314802	1.20871021775545	0.00552763819095479	0.00545810815081699
-3800	0.871753877704384	0.00409090526005287	0.00369579553954257	0.799356109688918	0.00346417622704722	0.00351322650990806	0.918194185462598	0.00436409510866699	0.0039295218229512	1.53661388704528	0.00725430085437671	0.0067096488732973	1.21770276961327	0.00599348945987804	0.00532600107455517
-3790	0.86567526661961	0.00376266026147508	0.00410306248222242	0.792897822445573	0.00350096393919285	0.00357453936348412	0.920724095670521	0.00416823109256974	0.00421719709659405	1.53112873943441	0.00723112417433077	0.00595640677180452	1.23170148436102	0.00571536929932685	0.00588224139565755
-3780	0.859434559239242	0.0039450185940183	0.00353775165133844	0.782433762101926	0.00345804494168961	0.00364198350241778	0.924886206012588	0.00391115957144209	0.00414374809055758	1.53645937584498	0.00684291478356141	0.00657058879302171	1.22947652307661	0.00561802724313392	0.00492967984576972
-3770	0.870213962896241	0.00418208442632448	0.00372010998388166	0.787420540859445	0.00377074049492751	0.00369716507063623	0.923906885932101	0.00384995206641169	0.00440694036218827	1.542021779056	0.00692982733373366	0.0065416179429643	1.24134298326012	0.00572232230334063	0.00577099333143707
-3760	0.867782518462331	0.00369579553954257	0.00359245915110141	0.781861508801883	0.00352548908062327	0.00351322650990806	0.923988495938809	0.00414374809055758	0.00392340107244816	1.54055392265309	0.0074281259547212	0.00701094571389442	1.24996470823721	0.00604911349198827	0.00556240321102368
-3750	0.873699033251511	0.00390246831642488	0.00355598748459277	0.786357784730794	0.00385657848993398	0.00336607566132552	0.931578226562577	0.00414374809055758	0.00416823109256973	1.53004716103227	0.00668067802323989	0.00620555608229828	1.24310441094361	0.00534686008659651	0.00488100881767326
-3740	0.873212744364729	0.00356814470676231	0.00397541164944217	0.797639349788788	0.00398533548244371	0.00356840807812651	0.927579336233925	0.00369693330383571	0.00378262381087826	1.53483700824176	0.00771783445529534	0.00609546685208011	1.25784477945283	0.00561107423912015	0.00502006889794886
-3730	0.871348636965399	0.00393893998293352	0.00354990887350799	0.801972124774829	0.00399759805315891	0.00351322650990806	0.93035407646197	0.00437633660967308	0.00386831431792081	1.53792723224789	0.00695879818379107	0.00629826280248201	1.25320944344364	0.00574318131538197	0.00509655194210043
-3720	0.874185322138293	0.00388423248317056	0.0039450185940183	0.80352538373209	0.00389949748743722	0.00346417622704721	0.930843736502213	0.00403969533200591	0.00401521232999376	1.54217629025631	0.00723112417433077	0.00651844126291837	1.24347523782435	0.0054928731708859	0.00584052337157489
-3710	0.872969599921338	0.00384168220557714	0.00357422331784709	0.808757413903913	0.00384431591921877	0.00296141082772354	0.929864416421726	0.00411314433804238	0.00445590636621259	1.54665711506519	0.00686609146360734	0.0061997619122868	1.22864216259495	0.00555545020700991	0.00559021522707881
-3700	0.878724018414925	0.00384168220557714	0.00384168220557714	0.816768960104518	0.00368490249992102	0.00332315666382228	0.928721876327826	0.00440694036218827	0.00408866133603022	1.55546425348264	0.00765409858516903	0.00661114798310209	1.21964961073713	0.00568755728327173	0.00530514206251383
-3690	0.878237729528142	0.00393893998293352	0.00376873887255985	0.821592237919168	0.00372782149742426	0.00361132707562975	0.94022888727354	0.00423555934810317	0.00395400482496336	1.55561876468295	0.00664591300317099	0.00669806053327434	1.20333322798479	0.00497139786985241	0.00585442937960244
-3680	0.876859911015594	0.00398756887161172	0.00390246831642488	0.815869704918736	0.00379526563635793	0.0032373186688158	0.944880657655849	0.0041621103420667	0.0043028876036366	1.55005636147192	0.00727168336441115	0.0062345269323557	1.19415526268661	0.00572927530735441	0.00511741095414178
-3670	0.878237729528142	0.00393893998293352	0.0039450185940183	0.822818494990689	0.00370942764135144	0.00350709522455045	0.941861087407683	0.00407641983502415	0.00432737060564876	1.54472572506136	0.00691244482369921	0.00657058879302171	1.19536045004899	0.00572232230334062	0.00529818905850005
-3660	0.881479655440022	0.00386599664991624	0.00364716665086437	0.81922147424756	0.00380752820707314	0.0033415505198951	0.939086347179639	0.00394176332395728	0.00401521232999375	1.54240805705677	0.00691823899371069	0.0064720879028265	1.18914909979668	0.00541639012673432	0.00515912897822445
-3650	0.888611892446157	0.00382952498340759	0.00393893998293352	0.81595145539017	0.00375847792421229	0.00347030751240482	0.947084127836944	0.00408866133603023	0.00405805758351503	1.5507516618733	0.00718477081423891	0.00666329551320544	1.18636789819117	0.00547201415884456	0.00463070067317718
-3640	0.887882459115984	0.00390246831642488	0.00399972609378126	0.812599686061346	0.0036603773584906	0.00320666224202777	0.94920598801133	0.00400909157949072	0.00410702358753934	1.55245128507667	0.00706309324399777	0.00681973810351548	1.19814165165451	0.00581271135551977	0.00453335861698427
-3630	0.880588125814255	0.00355598748459277	0.00429149942585041	0.816687209633083	0.00394241648494047	0.00370942764135144	0.954510638447298	0.0041009028370363	0.0039295218229512	1.54704339306595	0.00624611527237866	0.00618817357226384	1.21362367392519	0.00542334313074809	0.00483929079359058
-3620	0.87669781472	0.00387207526100101	0.00376266026147508	0.806550151175175	0.00367263992920581	0.00335381309061031	0.960060118903387	0.00418047259357582	0.00429676685313356	1.55662308748494	0.00710944660408963	0.00708047575403222	1.22549013410871	0.00582661736354731	0.0050756929300591
-3610	0.876454670276609	0.00381736776123805	0.00369579553954257	0.809493168146826	0.00389336620207962	0.00328636895167664	0.953123268333276	0.00394788407446032	0.00443142336420043	1.54094020065386	0.00687767980363031	0.0061997619122868	1.22864216259495	0.00538162510666542	0.00520084700230713
-3600	0.883505859134947	0.00442522886971545	0.00398149026052694	0.812926687947085	0.00393015391422525	0.00320053095667016	0.944635827635728	0.00399685007848464	0.00402133308049679	1.54712064866611	0.00709206409405518	0.00632723365253943	1.23114524403991	0.00581966435953354	0.0050061628899213
-3590	0.881074414701037	0.00398756887161172	0.00395109720510307	0.814071194547171	0.003654246073133	0.00365424607313299	0.944390997615606	0.00389279731993297	0.00422943859760013	1.5631125578978	0.00744550846475564	0.00637358701263129	1.23364832548487	0.00541639012673432	0.00503397490597642
-3580	0.884073196169526	0.00415776998198539	0.00371403137279689	0.809493168146826	0.00358067064884172	0.00360519579027215	0.947818617897308	0.00422943859760013	0.00412538583904846	1.57616875432368	0.00743392012473268	0.00655900045299875	1.23337020532432	0.00563193325116149	0.00508264593407288
-3570	0.883749003578338	0.00365324526194915	0.00413345553764629	0.805405644575089	0.00380752820707314	0.00329250023703425	0.952225558259497	0.0037887445613813	0.00468237413482506	1.57516443152168	0.00710944660408963	0.00696459235380256	1.23680035397112	0.00593091242375402	0.00529123605448628
-3560	0.874752659172872	0.00349520137374503	0.00379913192798372	0.806877153060914	0.00394241648494046	0.00329863152239186	0.940473717293661	0.00393564257345425	0.00443142336420043	1.57616875432368	0.00710944660408963	0.00765409858516903	1.24959388135647	0.00616731456022254	0.00575708732340952
-3550	0.876292573981015	0.00401188331595081	0.00389031109425533	0.808348661546739	0.00372169021206666	0.00336607566132552	0.938107027099153	0.0039601255754664	0.00440694036218827	1.57106988471357	0.00690085648367624	0.00685450312358438	1.25005741495739	0.00584052337157488	0.00557630921905125
-3540	0.876292573981015	0.00385991803883146	0.00374442442822076	0.805160393160784	0.00375847792421229	0.00331089409310707	0.9341081367705	0.00421107634609101	0.00434573285715787	1.58250371353623	0.00717897664422743	0.00663432466314802	1.26071868777852	0.00578489933946465	0.00499920988590751
-3530	0.883992148021729	0.00404835498245946	0.00385991803883146	0.80336188278922	0.00353775165133848	0.00328023766631904	0.929456366388191	0.00419883484508493	0.00403357458150287	1.5893022063497	0.00655900045299875	0.00641414620271167	1.2711018404391	0.0057988053474922	0.00506178692203153
-3520	0.886180448012247	0.00427934220368087	0.00377481748364463	0.806141398818001	0.00374621535349708	0.00332315666382228	0.936964487005252	0.00424168009860621	0.00443754411470347	1.59772306676639	0.00749765599485899	0.00699356320385997	1.27026747995745	0.00568755728327173	0.00559716823109258
-3510	0.886018351716653	0.00385383942774669	0.00401796192703559	0.810228922389738	0.00385657848993398	0.00349483265383524	0.932149496609528	0.00405193683301199	0.00422943859760013	1.59393754235889	0.00732962506452598	0.00689506231366476	1.26693003803083	0.00595177143579536	0.00508264593407287
-3500	0.884802629499699	0.00418208442632448	0.00382952498340759	0.815787954447301	0.00389336620207962	0.00335994437596791	0.928966706347947	0.00417435184307277	0.00402133308049679	1.58675277154465	0.00719056498425039	0.00654741211297578	1.27128725387947	0.00545115514680321	0.00495053885781106
-3490	0.883262714691556	0.00389638970534011	0.00372618859496644	0.828459277519686	0.00397307291172849	0.00337833823204073	0.92888509634124	0.00396624632596944	0.0045660798752673	1.59733678876563	0.00706309324399777	0.00676179640340065	1.2636853028244	0.0048671028096457	0.00520084700230713
-3480	0.892340107244818	0.00412129831547674	0.00373834581713598	0.834100060048683	0.00410182990423821	0.00324958123953101	0.92831382629429	0.00432124985514572	0.00424780084910924	1.59764581116624	0.00706309324399777	0.00679656142346955	1.25293132328309	0.00571536929932686	0.00571536929932684
-3470	0.902876366458427	0.00420639887066358	0.00379305331689895	0.840803598706332	0.00375847792421228	0.00316374324452453	0.929946026428433	0.0043028876036366	0.00396624632596944	1.58999750675108	0.00650105875288392	0.00715579996418149	1.2448658386271	0.00578489933946465	0.00627160962042924
-3460	0.909684410873373	0.00437052136995248	0.00393893998293352	0.846934884063937	0.0036726399292058	0.00351935779526566	0.931578226562577	0.0041009028370363	0.00409478208653326	1.59015201795139	0.00751503850489344	0.0078684828755939	1.22762238867293	0.00559021522707881	0.0055902152270788
-3450	0.916330358992726	0.00421247748174835	0.00390246831642488	0.851758161878587	0.00368490249992101	0.0034457823709744	0.92627357612661	0.00406417833401807	0.00399685007848464	1.57338755271816	0.00714421162415853	0.00684291478356141	1.21955690401695	0.00615340855219497	0.00512436395815556
-3440	0.918842851574433	0.00404835498245946	0.00423071331500267	0.864347734479537	0.00389336620207961	0.00359906450491454	0.933047206683307	0.00422943859760013	0.00442530261369739	1.57284676351709	0.00633302782255091	0.00647788207283798	1.21547780832886	0.00541639012673432	0.0050061628899213
-3430	0.920869055269357	0.00434620692561338	0.00368971692845779	0.861649968922191	0.00410182990423821	0.00356840807812651	0.933455256716843	0.00452323462174602	0.00391728032194513	1.58103585713332	0.00705729907398628	0.00690665065368773	1.21770276961327	0.00596567744382292	0.00529123605448628
-3420	0.92832548486668	0.00426718498151132	0.0039207041496792	0.862467473636538	0.00357453936348411	0.00368490249992102	0.930109246441848	0.00418047259357582	0.00380710681289042	1.58211743553546	0.00741653761469823	0.00666908968321692	1.21343826048482	0.00554849720299613	0.00534686008659651
-3410	0.927028714501928	0.00401188331595081	0.00374442442822076	0.863284978350886	0.00362358964634496	0.00386270977529159	0.937127707018666	0.00392340107244817	0.00386831431792081	1.58327626953776	0.00685450312358438	0.00716159413419298	1.21835171665456	0.00529818905850005	0.00485319680161814
-3400	0.931081121891778	0.00424287053717222	0.00389031109425533	0.859360955722018	0.00385044720457638	0.00375847792421229	0.937046097011959	0.00387443506842385	0.00424168009860621	1.58389431433899	0.00742233178470971	0.00669806053327434	1.22363599970503	0.00565974526721661	0.00527037704244493
-3390	0.936349251498582	0.00424287053717222	0.00416992720415493	0.860178460436365	0.00370329635599384	0.00370942764135144	0.938515077132688	0.00438857811067915	0.00400297082898767	1.57686405472505	0.00639096952266574	0.0072890658744456	1.21992773089768	0.00563888625517526	0.00552068518694101
-3380	0.929865399674823	0.00395109720510307	0.00396325442727262	0.859851458550627	0.00364811478777538	0.00374008406813947	0.939739227233296	0.00427840460162444	0.00372141630584787	1.58343078073807	0.00724850668436522	0.00632723365253943	1.21918607713621	0.00566669827123038	0.00458202964508073
-3370	0.929622255231432	0.00383560359449237	0.00439483581429158	0.860096709964931	0.00379526563635793	0.00381365949243074	0.946186417763164	0.00418659334407885	0.00441918186319435	1.59386028675874	0.00752662684491641	0.00700515154388294	1.21909337041603	0.00564583925918904	0.00515912897822446
-3360	0.919896477495794	0.00390854692750965	0.00406659081571378	0.870560770308578	0.00392402262886765	0.00370942764135144	0.949940478071695	0.00469461563583114	0.00418659334407885	1.61000670719074	0.00782792368551352	0.00730644838448005	1.20926645807655	0.00565974526721661	0.00492272684175594
-3350	0.918599707131042	0.00425502775934177	0.0039207041496792	0.87783656226627	0.00426737460889357	0.00378300306564271	0.954020978407055	0.00452935537224906	0.00402133308049679	1.6341104544385	0.00789165955563984	0.00709206409405518	1.21992773089768	0.00604911349198828	0.00514522297019689
-3340	0.919085996017824	0.00401796192703559	0.00390246831642488	0.875547549066097	0.00380139692171553	0.00403438576530455	0.949532428038159	0.00396624632596944	0.00417435184307277	1.64461721605933	0.00775839364537573	0.00683712061354993	1.22196727874172	0.00547201415884455	0.00545115514680321
-3330	0.923705740442252	0.00423071331500267	0.00375050303930553	0.877264308966227	0.00406504219209258	0.00372782149742426	0.948797937977794	0.00405193683301199	0.00414374809055758	1.65489221087969	0.00779895283545611	0.00715579996418149	1.22530472066834	0.00625770361240167	0.00477671375746656
-3320	0.927190810797523	0.0039207041496792	0.00407266942679855	0.88421309903818	0.00405277962137737	0.00404664833601976	0.952470388279618	0.00411314433804238	0.00413762734005454	1.65991382488964	0.00752083267490492	0.00662853049313654	1.23939614213626	0.00619512657627764	0.00532600107455517
-3310	0.927109762649726	0.00415169137090061	0.0041091410933072	0.880452577352182	0.00382592206314596	0.00386884106064919	0.953694538380226	0.00421107634609101	0.0039907293279816	1.67714182372379	0.00756718603499679	0.00697618069382552	1.23893260853535	0.00597958345185047	0.00517303498625202
-3300	0.922895258964282	0.00401188331595081	0.00434012831452861	0.876528554723314	0.00362972093170257	0.00369716507063623	0.953612928373519	0.00441306111269131	0.00428452535212748	1.68772584094476	0.00724850668436522	0.00716738830420446	1.22882757603532	0.0050409279099902	0.00503397490597641
-3290	0.926218233023959	0.00413953414873107	0.00401796192703559	0.873503787280229	0.00361132707562976	0.00407730476280778	0.953612928373519	0.00438857811067915	0.00432737060564876	1.6762920121221	0.00678497308344658	0.00699356320385997	1.22141103842062	0.00519389399829336	0.0049018678297146
-3280	0.923624692294455	0.00385991803883146	0.00389638970534011	0.864674736365276	0.00367263992920581	0.00415088018709906	0.946676077803407	0.00419271409458189	0.00386219356741777	1.67683280132317	0.00737018425460636	0.00752662684491641	1.21371638064537	0.0050061628899213	0.0051452229701969
-3270	0.923462595998861	0.00399972609378126	0.00414561275981584	0.852575666592935	0.00396694162637089	0.00375847792421228	0.942677187474755	0.00395400482496336	0.00438245736017611	1.67544220052042	0.00755559769497382	0.00818716222622547	1.213530967205	0.00562498024714772	0.00537467210265163
-3260	0.916168262697133	0.00365932387303392	0.00411521970439197	0.847343636421111	0.00366650864384821	0.00378913435100031	0.938351857119274	0.00440081961168523	0.00405193683301199	1.65357886567709	0.00723691834434226	0.00665170717318247	1.21093517903986	0.00566669827123039	0.00499920988590752
-3250	0.912764240489659	0.00399364748269649	0.00423071331500267	0.841866354834984	0.00354388293669609	0.00387497234600679	0.940310497280247	0.0041009028370363	0.00419883484508493	1.66879821890725	0.00782212951550204	0.00695300401377959	1.20824668415453	0.0057292753073544	0.00513131696216933
-3240	0.902065884980457	0.00353167304025367	0.00403011914920513	0.826906018562426	0.00352548908062327	0.0038749723460068	0.94602319774975	0.00435797435816395	0.00400297082898768	1.67157942051276	0.00720215332427336	0.00736439008459488	1.20416758846645	0.00552763819095479	0.00512436395815556
-3230	0.899310247955359	0.00379305331689895	0.00426718498151132	0.826660767148122	0.00388110363136441	0.00357453936348411	0.941126597347318	0.00394788407446032	0.00412538583904846	1.66818017410603	0.00765409858516903	0.00741653761469823	1.20036661293892	0.00563193325116149	0.00464460668120474
-3220	0.888773988741751	0.00396933303835739	0.00396933303835739	0.825925012905209	0.00378300306564271	0.00356840807812651	0.933292036703428	0.00403969533200591	0.00394788407446032	1.6713476537123	0.00734121340454895	0.00689506231366476	1.21195495296188	0.00546506115483077	0.00506178692203154
-3210	0.885369966534278	0.00385991803883146	0.00405443359354423	0.825516260548035	0.00369716507063623	0.00355614550741129	0.92945636638819	0.00424168009860621	0.00426616310061836	1.686335240142	0.00761353939508865	0.00731803672450302	1.21900066369584	0.00554154419898235	0.00502006889794885
-3200	0.886747785046826	0.00405443359354423	0.00423071331500267	0.826824268090991	0.00367877121456342	0.00340286337347115	0.920724095670521	0.00415598959156366	0.00419271409458189	1.68579445094093	0.0079032478956628	0.0076309219051231	1.22354329298485	0.00526342403843117	0.00515912897822445
-3190	0.87750829619797	0.00368971692845779	0.00389638970534011	0.834672313348726	0.00396081034101328	0.00366037735849059	0.921376975724178	0.00416823109256974	0.0039907293279816	1.68517640613971	0.00692982733373366	0.00733541923453747	1.2198350241775	0.00495749186182484	0.00515912897822446
-3180	0.881803848031211	0.00409090526005287	0.00401188331595081	0.838432835034725	0.00401599190923174	0.00367877121456341	0.923580445905272	0.00453547612275211	0.00412538583904846	1.68332227173603	0.00749186182484751	0.00729486004445709	1.22224539890228	0.00540248411870674	0.00515217597421067
-3170	0.878724018414925	0.00399364748269649	0.00389638970534011	0.838105833148986	0.00383205334850356	0.00374621535349707	0.925702306079659	0.00432124985514572	0.00422331784709709	1.68146813733236	0.00773521696532979	0.00806548465598432	1.22317246610411	0.00572927530735441	0.0054511551468032
-3160	0.875725236946437	0.00367755970628824	0.00415776998198539	0.837288328434638	0.00370329635599384	0.00352548908062327	0.920071215616863	0.00397236707647248	0.00390503882093905	1.66617152850204	0.00737597842461785	0.00691823899371069	1.2283640424344	0.00658449480104932	0.00520084700230713
-3150	0.869241385122678	0.00353775165133844	0.00384168220557714	0.839495591163376	0.00367877121456341	0.00367877121456341	0.920234435630277	0.00416823109256973	0.00382546906439954	1.65805969048597	0.00716738830420446	0.00703412239394035	1.22595366770962	0.00606301950001583	0.00539553111469298
-3140	0.864945833289438	0.00367148109520347	0.00370795276171211	0.830339538362685	0.00354388293669609	0.00335994437596791	0.925947136099781	0.0041009028370363	0.00378262381087826	1.65041138607081	0.00745130263476713	0.00782212951550204	1.24477313190692	0.00647324673682885	0.00573622831136818
-3130	0.871753877704384	0.0037808960947294	0.00396325442727262	0.834427061934422	0.00381979077778835	0.00361745836098736	0.931823056582698	0.00418659334407885	0.00384383131590865	1.646471350463	0.00771783445529534	0.00712682911412408	1.24041591605829	0.0059378654277678	0.0048323377895768
-3120	0.857813596283303	0.00370795276171211	0.00395717581618785	0.831565795434206	0.00370942764135144	0.0037646092095699	0.935577116891229	0.0042722838511214	0.00403357458150287	1.65311533207617	0.0076309219051231	0.00734700757456043	1.26071868777852	0.00636895167662214	0.00552763819095478
-3110	0.859596655534836	0.00386599664991624	0.00381736776123805	0.831565795434206	0.00353775165133848	0.00378300306564271	0.942024307421097	0.00398460857747856	0.00402133308049679	1.64199052565412	0.00703991656395183	0.00753821518493937	1.25765936601246	0.00565974526721661	0.00529123605448627
-3100	0.860812377751791	0.00395717581618785	0.00378697470581418	0.819711977076169	0.00359906450491454	0.00364811478777538	0.939739227233296	0.00428452535212748	0.00389279731993297	1.63488301044004	0.0075613918649853	0.00658797130305616	1.26989665307671	0.00618122056825009	0.0051799879902658
-3090	0.866972036984362	0.0041091410933072	0.00372010998388166	0.814970449732954	0.00379526563635793	0.00331702537846468	0.937046097011959	0.00435797435816395	0.0041315065895515	1.6402136468506	0.00767148109520348	0.00696459235380256	1.27879649821435	0.00611864353212608	0.00501311589393508
-3080	0.868998240679287	0.0038052105390685	0.00387207526100101	0.826906018562426	0.00391176005815244	0.00370329635599384	0.938351857119274	0.0041621103420667	0.00405805758351503	1.63619635564264	0.00730065421446857	0.00706888741400925	1.27610800332902	0.00596567744382292	0.00511045795012799
-3070	0.872159118443369	0.0039207041496792	0.00365932387303392	0.822981995933558	0.00370942764135145	0.00339673208811355	0.948145057924137	0.00434573285715788	0.00386219356741777	1.63457398803942	0.00775839364537573	0.00675600223338917	1.27916732509508	0.00633418665655325	0.0048671028096457
-3060	0.878805066562722	0.00361069498435573	0.00402404053812036	0.829930786005512	0.00364811478777539	0.00368490249992102	0.956061228574734	0.00429064610263052	0.00406417833401807	1.63835951244693	0.0073585959145834	0.00709785826406666	1.2825047670217	0.0060073954679056	0.00543029613476188
